"owner_id","treat7","treat8","rand_id","holdout","azavea_section","ever_paid_jul","ever_paid_sep","ever_paid_dec","ever_paid_jul16","paid_full_jul","paid_full_sep","paid_full_dec","paid_full_jul16","total_paid_sep","total_paid_dec","earliest_pmt_dec","earliest_pmt_jul16","total_due","assessed_mv","tenure","x_lon","y_lat","kde","flag_holdout_overlap","N","unq_own"
14140,"Lien","Lien",596,0,"Northwest Philadelphia",0,1,1,1,0,1,1,1,1107.74,1107.74,2015-08-18,2016-05-27T00:00:00Z,1076.83,76900,49,-75.1413479514,40.0342666653,1.17427832741749e-05,0,1,1
3199,"Lien","Lien",920,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,579.52,579.52,2015-07-21,2016-06-21T00:00:00Z,571.32,40800,36,-75.0254586185,40.0364932682,6.45358087483592e-06,0,1,1
16696,"Lien","Lien",1071,0,"South Philadelphia",0,0,0,0,0,0,0,0,0,0,,,358.48,25600,1,-75.1511280017,39.9310465081,1.65970258554911e-05,0,1,1
6566,"Lien","Lien",37,0,"Northeast Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-07-05T00:00:00Z,7389.38,527700,30,-75.0402444298,40.0270971212,1.01052668086813e-05,0,1,1
10727,"Lien","Lien",639,0,"West Philadelphia",1,1,1,1,0,0,0,0,600,1042.12,2015-06-08,2016-01-29T00:00:00Z,999.62,94000,11,-75.2429078779,39.9259836086,1.04792542993742e-05,0,1,1
10874,"Lien","Lien",1159,0,"North Philadelphia",0,0,1,1,0,0,1,0,0,246.14,2015-12-07,2016-05-19T00:00:00Z,229.64,16400,2,-75.1467333993,39.9767028063,1.02004690291742e-05,0,2,0
3688,"Lien","Lien",1210,0,"South Philadelphia",0,0,0,0,0,0,0,0,0,0,,,138.63,9900,27,-75.1968896334,39.9381744051,8.76100245273981e-06,0,1,1
9072,"Lien","Lien",983,0,"Northwest Philadelphia",1,1,1,1,1,1,1,0,483.89,483.89,2015-06-15,2016-04-18T00:00:00Z,480.3,34300,4,-75.1734188829,40.0006962851,2.57120314587936e-05,0,1,1
10428,"Lien","Lien",1066,0,"North Philadelphia",1,1,1,0,0,0,0,0,200,200,2015-07-06,,366.88,56200,18,-75.1381992427,40.0132916896,2.03559576254969e-05,0,1,1
1297,"Lien","Lien",775,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,770.17,55000,63,-75.1595638609,40.0113412801,1.21781796569548e-05,0,1,1
18489,"Lien","Lien",25,0,"South Philadelphia",0,0,0,0,0,0,1,1,0,0,,,9401.03,672600,3,-75.1535228862,39.9250703737,2.17163541897489e-05,0,1,1
16362,"Lien","Lien",1105,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,625.27,312.62,2015-06-11,2015-06-11T00:00:00Z,312.62,81900,3,-75.1449467729,40.0250468847,2.26060254201739e-05,0,1,1
6254,"Lien","Lien",543,0,"Northeast Philadelphia",0,0,1,0,0,0,0,0,0,1231.82,2015-10-07,,1180.96,108200,17,-75.0498435777,40.0314500067,6.30427922605196e-06,0,1,1
912,"Lien","Lien",1250,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,79.82,5700,11,-75.1384733617,40.0180622458,1.78951789411411e-05,0,1,1
11107,"Lien","Lien",1081,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-02-22T00:00:00Z,345.44,55800,27,-75.143308636,40.0121203949,2.91507605842552e-05,0,1,1
2870,"Lien","Lien",845,0,"North Philadelphia",1,1,1,1,1,1,1,1,677.75,677.75,2015-06-26,2016-02-10T00:00:00Z,677.75,48400,16,-75.1408133691,39.9945094915,3.29739747143819e-05,0,1,1
6021,"Lien","Lien",421,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1487.12,106200,25,-75.1467993821,40.0547701243,1.36126910850519e-05,0,1,1
5479,"Lien","Lien",764,0,"South Philadelphia",0,0,0,0,0,0,0,0,0,0,,,784.17,86000,20,-75.1823448604,39.930865712,3.38313044732752e-05,0,1,1
1925,"Lien","Lien",972,0,"North Philadelphia",0,1,1,1,0,0,1,0,289.63,567.05,2015-09-01,2016-02-19T00:00:00Z,497.11,65500,28,-75.1274689443,40.0271882577,1.73971742385143e-05,0,1,1
2199,"Lien","Lien",506,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1264.47,90300,7,-75.2534481851,39.9787771056,5.49852542439138e-06,0,1,1
15950,"Lien","Lien",1056,0,"Center City",0,0,1,1,0,0,1,1,0,799.58,2015-10-13,2016-01-19T00:00:00Z,756.16,54000,10,-75.1439032352,39.9468639353,1.02056424455563e-05,1,2,0
11185,"Lien","Lien",239,0,"South Philadelphia",1,1,1,1,0,1,1,0,2274.06,2274.06,2015-07-13,2016-05-05T00:00:00Z,2241.88,160100,18,-75.1719056456,39.9190871272,1.3177204794834e-05,0,1,1
8074,"Lien","Lien",302,0,"North Philadelphia",1,1,1,1,1,1,1,1,1932.41,1932.41,2015-06-26,2016-04-01T00:00:00Z,1932.41,198000,12,-75.1340835689,40.0225140335,1.77704924152605e-05,0,2,0
20239,"Lien","Lien",922,0,"North Philadelphia",0,1,1,0,0,1,1,0,576.68,576.68,2015-07-28,,568.52,40600,39,-75.1422698353,39.9731330696,2.16028937121615e-05,0,1,1
6703,"Lien","Lien",898,0,"North Philadelphia",0,0,1,1,0,0,0,0,0,577.54,2015-12-30,2015-12-31T00:00:00Z,603.53,43100,12,-75.1458994293,40.0063208054,2.10774659855986e-05,0,1,1
21439,"Lien","Lien",281,0,"South Philadelphia",0,1,1,1,0,1,1,1,2055.32,2055.32,2015-07-31,2016-03-02T00:00:00Z,2026.23,174700,38,-75.1775400267,39.9145495502,8.8790479600698e-06,0,1,1
20881,"Lien","Lien",963,0,"West Philadelphia",0,1,1,1,0,1,1,1,525.8,525.8,2015-08-17,2016-03-08T00:00:00Z,511.11,66500,30,-75.2415882731,39.9649706479,3.47792419156615e-05,0,1,1
7871,"Lien","Lien",1293,0,"West Philadelphia",1,1,1,1,1,1,1,1,50,38.47,2015-07-02,2015-07-02T00:00:00Z,38.47,125700,20,-75.2649532527,39.9773485627,4.98891791799589e-06,0,1,1
15204,"Lien","Lien",1376,0,"West Philadelphia",1,1,1,1,0,0,0,1,779.81,779.81,2015-06-05,2016-01-26T00:00:00Z,11.36,56500,7,-75.207453912,39.9634915529,1.25974837189954e-05,0,1,1
271,"Lien","Lien",123,0,"South Philadelphia",1,1,1,1,1,1,1,1,3388.73,3388.73,2015-07-08,2016-02-27T00:00:00Z,3388.73,242000,16,-75.1598556339,39.9364798329,1.76404645469644e-05,0,1,1
4495,"Lien","Lien",358,0,"West Philadelphia",1,1,1,0,1,1,1,0,1691.56,1691.56,2015-06-09,,1691.56,120800,8,-75.2300320444,39.9289525962,1.74095240828231e-05,0,1,1
18505,"Lien","Lien",1143,0,"West Philadelphia",0,1,1,0,0,1,1,0,267.93,267.93,2015-08-17,,260.46,18600,9,-75.2253066143,39.9442518294,1.8576407372243e-05,0,1,1
5036,"Lien","Lien",849,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,701.15,2015-10-01,,672.21,80700,37,-75.1838953841,40.0043890064,5.40985417063229e-06,0,1,1
11012,"Lien","Lien",1138,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,268.86,20100,3,-75.1782692793,39.9940769054,2.83424096006069e-05,0,1,1
2552,"Lien","Lien",455,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1390.31,100300,1,-75.1199779055,40.0270062205,1.30099903828321e-05,0,1,1
13132,"Lien","Lien",1025,0,"West Philadelphia",0,0,1,1,0,0,0,1,0,444.21,2015-12-09,2016-03-30T00:00:00Z,420.09,60000,37,-75.2334723223,39.9386325804,1.38839830935189e-05,0,1,1
10067,"Lien","Lien",236,0,"South Philadelphia",1,1,1,1,1,1,1,1,2268.49,2268.49,2015-07-07,2016-03-05T00:00:00Z,2268.49,192000,19,-75.1761010399,39.9165314258,8.8790479600698e-06,0,1,1
18390,"Lien","Lien",626,0,"West Philadelphia",0,0,1,1,0,0,0,0,0,978.2,2015-12-31,2015-12-31T00:00:00Z,1022.22,103000,36,-75.2486553466,39.9490562135,7.76375006525577e-06,0,1,1
20463,"Lien","Lien",507,0,"Northwest Philadelphia",1,1,1,1,0,0,1,0,485,1312.76,2015-06-17,2016-02-03T00:00:00Z,1262.48,135000,45,-75.1527694614,40.0629622555,1.60766711685898e-05,0,1,1
2931,"Lien","Lien",65,0,"North Philadelphia",1,1,1,1,0,0,1,0,3275,6720.43,2015-06-11,2016-01-11T00:00:00Z,6425.09,777100,25,-75.1428217969,40.0389212673,9.02270541950696e-06,1,5,0
15161,"Lien","Lien",339,0,"South Philadelphia",0,0,1,1,0,0,0,1,0,75,2015-10-13,2016-03-31T00:00:00Z,1761.58,125800,47,-75.1578273428,39.9153810796,2.08862178913434e-05,0,1,1
9377,"Lien","Lien",1140,0,"West Philadelphia",0,1,1,1,0,0,1,1,273.7,275.49,2015-08-07,2016-02-04T00:00:00Z,266.06,49000,33,-75.2411002941,39.9542149624,2.8814103510148e-05,0,1,1
18462,"Lien","Lien",1205,0,"Northwest Philadelphia",0,1,1,1,0,0,1,0,70,152.67,2015-08-06,2015-07-08T00:00:00Z,147.37,25600,2,-75.1822310793,39.9963870891,2.32778683378301e-05,0,1,1
7082,"Lien","Lien",437,0,"Northeast Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-01-29T00:00:00Z,1436.71,102600,27,-75.0795047153,40.0435632155,7.48879314460572e-06,0,1,1
18315,"Lien","Lien",202,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,2595.49,2015-10-01,,2488.33,177700,4,-75.1263032103,39.979372578,1.76030425601028e-05,0,1,1
4455,"Lien","Lien",259,0,"South Philadelphia",0,1,1,1,0,1,1,1,2199.64,2199.64,2015-08-05,2016-03-15T00:00:00Z,2138.26,152700,8,-75.1540239336,39.921417192,2.17163541897489e-05,0,1,1
411,"Lien","Lien",466,0,"Northwest Philadelphia",0,1,1,1,0,0,1,0,850,1405,2015-07-22,2016-05-23T00:00:00Z,1358.41,97800,10,-75.152854411,40.0434565457,2.17509913841603e-05,0,1,1
5763,"Lien","Lien",275,0,"Northwest Philadelphia",1,1,1,0,1,1,1,0,2059.84,2059.84,2015-06-24,,2059.84,147100,28,-75.1767174572,40.0840530008,2.10204291290524e-06,0,1,1
16873,"Lien","Lien",200,0,"Northeast Philadelphia",0,1,1,1,1,1,1,1,2538.25,2538.25,2015-07-22,2016-05-25T00:00:00Z,2502.34,208700,14,-75.0699764814,40.0804401577,6.17268668617225e-07,0,1,1
6345,"Lien","Lien",528,0,"Northwest Philadelphia",0,0,1,1,0,0,0,1,0,650,2015-11-03,2016-06-21T00:00:00Z,1212.66,86600,2,-75.139542971,40.0253774036,1.62606650402674e-05,0,1,1
3968,"Lien","Lien",749,0,"North Philadelphia",1,1,1,1,1,1,1,1,829.37,809.37,2015-06-24,2015-06-24T00:00:00Z,809.37,57800,10,-75.1385252214,40.00073369,2.52670545493914e-05,0,1,1
1283,"Lien","Lien",858,0,"North Philadelphia",1,1,1,0,1,1,1,0,659.54,659.54,2015-07-03,,659.54,47100,16,-75.1397464881,40.0059689588,2.57629966066851e-05,0,1,1
21419,"Lien","Lien",444,0,"North Philadelphia",1,1,1,1,1,1,1,1,1418.5,1418.5,2015-06-22,2016-03-29T00:00:00Z,1418.5,101300,13,-75.1222633405,39.9784688746,1.76030425601028e-05,0,1,1
21186,"Lien","Lien",765,0,"West Philadelphia",0,1,1,1,0,1,1,0,805.24,805.24,2015-09-02,2016-06-30T00:00:00Z,782.77,85900,12,-75.2406945832,39.9535658005,2.8814103510148e-05,0,1,1
13050,"Lien","Lien",494,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,1366.07,2015-10-26,,1291.89,93200,2,-75.1681529551,40.0375434842,1.34134090655703e-05,0,1,1
9661,"Lien","Lien",390,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,1586.54,1586.54,2015-06-12,2016-02-10T00:00:00Z,1586.54,113300,17,-75.1984271106,40.069501529,2.39336909725686e-06,0,1,1
1468,"Lien","Lien",529,0,"West Philadelphia",1,1,1,1,0,0,0,0,560.12,560.12,2015-07-02,2016-05-16T00:00:00Z,1209.86,86400,12,-75.2052016533,39.9645886559,1.93650433310162e-05,0,2,0
1189,"Lien","Lien",1040,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,403.29,58800,13,-75.1471467179,40.0057530162,2.10774659855986e-05,0,1,1
8517,"Lien","Lien",1258,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,68.61,4900,2,-75.1648480832,39.9714789696,1.57381433231299e-05,0,1,1
11028,"Lien","Lien",315,0,"South Philadelphia",1,0,1,1,1,0,1,0,0,3985.38,2015-11-13,2016-04-06T00:00:00Z,1870.8,133600,4,-75.1682617535,39.9220470524,2.24701096665396e-05,0,1,1
6671,"Lien","Lien",899,0,"West Philadelphia",1,1,1,1,1,1,1,1,602.29,602.29,2015-06-16,2016-03-16T00:00:00Z,602.29,86900,17,-75.2390726966,39.9549290984,2.8814103510148e-05,0,1,1
17554,"Lien","Lien",942,0,"West Philadelphia",1,1,1,1,0,1,1,1,755,755,2015-06-04,2016-04-13T00:00:00Z,539.68,60500,37,-75.2309780465,39.9392919632,3.19279693558559e-05,0,1,1
12902,"Lien","Lien",1354,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,16.18,16.18,2015-06-08,2016-04-14T00:00:00Z,16.18,110500,53,-75.1536888992,40.0402596008,1.07651413067811e-05,0,1,1
9664,"Lien","Lien",805,0,"West Philadelphia",1,1,1,0,0,1,1,0,744.59,744.59,2015-07-02,,725.36,51800,43,-75.2282246932,39.9328081169,2.89213764445487e-05,0,1,1
2014,"Lien","Lien",971,0,"West Philadelphia",0,0,1,1,0,0,0,0,0,400,2015-09-29,2016-01-06T00:00:00Z,498.35,80300,53,-75.2457258091,39.9518263816,1.19384869337026e-05,0,1,1
3311,"Lien","Lien",403,0,"Northwest Philadelphia",0,0,1,1,0,0,1,0,0,1634.27,2015-10-21,2016-06-01T00:00:00Z,1545.53,129300,47,-75.1519740845,40.0690347382,1.35885081460324e-05,0,1,1
202,"Lien","Lien",585,0,"Northeast Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-04-07T00:00:00Z,1096.43,78300,19,-75.0925816362,40.0330331676,5.39049605171988e-06,0,1,1
10356,"Lien","Lien",644,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,987.21,70500,27,-75.0344192621,40.0886149033,2.18163779324856e-06,0,1,1
6286,"Lien","Lien",388,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,1727.75,2015-12-29,,1590.74,113600,6,-75.1238245269,39.9861381242,2.09843109852637e-05,0,2,0
7401,"Lien","Lien",32,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,8764.67,2015-11-06,,8177.75,614000,13.5,-75.1891484588,40.0583644282,4.70076642698695e-06,0,2,0
5508,"Lien","Lien",1174,0,"West Philadelphia",1,1,1,1,1,1,1,0,207.88,207.88,2015-06-12,2015-07-09T00:00:00Z,206.44,52100,50,-75.2422414927,39.9592972239,3.01546390396732e-05,0,1,1
2169,"Lien","Lien",617,0,"West Philadelphia",1,1,1,1,0,0,1,0,771.66,1078.42,2015-07-02,2016-03-11T00:00:00Z,1041.82,74400,26,-75.2265026083,39.9368393644,2.89213764445487e-05,0,1,1
12211,"Lien","Lien",131,0,"Center City",0,0,1,1,0,0,1,1,0,3418.94,2015-10-08,2016-06-30T00:00:00Z,3233.29,230900,3,-75.1534274627,39.9397221901,1.67921071144495e-05,0,1,1
20246,"Lien","Lien",1053,0,"Northwest Philadelphia",1,1,1,1,0,1,1,1,389.4,389.4,2015-07-01,2015-08-25T00:00:00Z,383,34600,8,-75.180446448,39.9817822941,2.67481650848775e-05,0,1,1
11516,"Lien","Lien",1168,0,"North Philadelphia",0,1,1,1,0,1,1,1,212.9,212.9,2015-07-24,2016-05-24T00:00:00Z,212.9,529600,50,-75.1354081018,39.9761109079,1.63769279252251e-05,0,2,0
21066,"Lien","Lien",802,0,"North Philadelphia",0,0,0,0,0,0,1,0,0,0,,,728.16,52000,3,-75.1462035782,40.0134446692,1.85855640825859e-05,0,1,1
9894,"Lien","Lien",773,0,"West Philadelphia",1,1,1,1,0,0,0,1,300.71,812.45,2015-07-17,2016-05-04T00:00:00Z,771.57,85100,15,-75.2338965024,39.9495577318,3.53133821739039e-05,0,1,1
19557,"Lien","Lien",1139,0,"North Philadelphia",1,1,1,1,1,1,1,1,272.44,272.44,2015-07-13,2016-04-29T00:00:00Z,268.59,75300,33,-75.1528462631,39.98527702,1.06096222729361e-05,0,1,1
108,"Lien","Lien",442,0,"Northwest Philadelphia",0,1,1,1,0,0,0,1,250,656.72,2015-07-23,2016-02-27T00:00:00Z,1426.9,161900,3.5,-75.151276174,40.0223390079,2.12708731895386e-05,0,2,0
6318,"Lien","Lien",1248,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,81.22,35800,24,-75.1461630439,39.9941870606,2.7161369851562e-05,0,1,1
8256,"Lien","Lien",13,0,"Northwest Philadelphia",1,1,1,1,1,1,1,0,14645.74,14645.74,2015-06-16,2016-02-20T00:00:00Z,14645.74,0,2,-75.2100635224,40.054345713,4.36846165366259e-07,0,1,1
19925,"Lien","Lien",827,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-05-25T00:00:00Z,700.15,50000,8,-75.141263282,39.9977325002,3.29739747143819e-05,0,1,1
17278,"Lien","Lien",1122,0,"North Philadelphia",0,0,1,1,0,0,1,1,0,307.99,2015-10-20,2015-10-20T00:00:00Z,291.26,50800,25,-75.1228366193,39.9957329526,3.45327147967987e-05,0,1,1
13683,"Lien","Lien",504,0,"West Philadelphia",1,1,1,1,0,0,1,1,1003.98,1308.18,2015-07-09,2016-02-24T00:00:00Z,1268.67,90600,12,-75.2474601468,39.9090959432,3.11419190256377e-06,0,1,1
2542,"Lien","Lien",376,0,"Northeast Philadelphia",0,1,1,1,0,1,1,1,1670.88,1670.88,2015-07-23,2016-03-18T00:00:00Z,1628.54,116300,2,-75.0442576244,40.0785636543,1.59657850795151e-06,0,3,0
385,"Lien","Lien",12,0,"West Philadelphia",1,1,1,1,0,0,0,0,11647.88,14307.02,2015-06-15,2016-02-22T00:00:00Z,20867.36,1531700,16,-75.2243812642,39.959690049,1.82774826278155e-05,1,14,0
12231,"Lien","Lien",801,0,"Northwest Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-06-22T00:00:00Z,729.56,52100,16,-75.1504121403,40.0164137196,1.47177463937964e-05,0,1,1
5222,"Lien","Lien",1275,0,"North Philadelphia",0,1,1,0,0,1,1,0,52.56,52.56,2015-07-27,,51.82,3700,2,-75.1324789682,40.0212581843,1.76458058893798e-05,0,2,0
20002,"Lien","Lien",998,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,456.5,32600,10,-75.1418674886,39.9897390257,2.47113742886607e-05,0,1,1
2983,"Lien","Lien",1360,0,"North Philadelphia",0,1,1,1,0,1,1,1,14.94,14.94,2015-08-13,2016-03-29T00:00:00Z,14.94,51800,15,-75.1332020297,39.9957550316,2.92029554727667e-05,0,1,1
10,"Lien","Lien",8,0,"West Philadelphia",0,1,1,1,0,0,0,0,471.15,13960.93,2015-08-11,2015-12-31T00:00:00Z,26387.27,1914400,8.5,-75.2037985514,39.9659965831,1.8576407372243e-05,1,36,0
7337,"Lien","Lien",1348,0,"Northeast Philadelphia",0,0,1,1,0,0,1,1,0,17.97,2015-11-25,2016-02-27T00:00:00Z,17.97,89400,11,-75.1004148086,40.040559206,5.8163343469008e-06,0,1,1
19256,"Lien","Lien",73,0,"West Philadelphia",0,0,1,0,0,0,1,0,0,5138.74,2015-11-19,,4794.63,342400,4,-75.2074187157,39.9514633866,6.07635693029142e-06,0,1,1
6126,"Lien","Lien",36,0,"Center City",0,0,1,1,0,0,1,1,0,7980.98,2015-10-13,2016-04-14T00:00:00Z,7547.62,539000,12,-75.1730070087,39.949291439,2.04469799766712e-05,0,1,1
20302,"Lien","Lien",1224,0,"North Philadelphia",0,0,1,1,0,0,1,1,0,119.77,2015-10-01,2016-01-19T00:00:00Z,114.82,8200,35,-75.1169580273,39.9876496959,2.56679531845162e-05,0,1,1
8282,"Lien","Lien",225,0,"North Philadelphia",1,1,1,1,1,1,1,1,2330.1,2330.1,2015-06-10,2016-02-19T00:00:00Z,2330.1,166400,15,-75.1260019902,39.9773330825,1.76030425601028e-05,0,1,1
17704,"Lien","Lien",572,0,"South Philadelphia",0,0,1,0,0,0,0,0,0,600,2015-10-05,,1122.33,85700,27,-75.1842830991,39.9326887724,3.50094311794634e-05,0,1,1
5548,"Lien","Lien",768,0,"South Philadelphia",0,0,0,0,0,0,0,0,0,0,,,779.37,153500,8,-75.173781326,39.9366125991,2.86215879624648e-05,0,1,1
1068,"Lien","Lien",1162,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-03-03T00:00:00Z,224.05,46000,13,-75.1341922573,40.0029436094,2.52670545493914e-05,0,1,1
14400,"Lien","Lien",1244,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,91.55,2015-11-16,2016-03-23T00:00:00Z,85.42,6100,12,-75.2003749,39.9597089,7.14975457643004e-06,0,1,1
10964,"Lien","Lien",601,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1069.83,76400,18,-75.1507702816,40.0082199496,2.10774659855986e-05,0,1,1
13669,"Lien","Lien",253,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,6249.33,2015-11-27,,5830.85,416400,12.5,-75.1261186303,39.9781101447,1.91574081042449e-05,1,2,0
2536,"Lien","Lien",255,0,"South Philadelphia",1,1,1,1,0,1,1,1,2429.73,2429.73,2015-07-16,2016-03-31T00:00:00Z,2398.71,171300,6,-75.1526040655,39.9285695556,2.16455047107062e-05,1,2,0
1467,"Lien","Lien",650,0,"West Philadelphia",1,1,1,0,1,1,1,0,976.4,976.4,2015-06-23,,976.4,70800,49,-75.2382472316,39.9775087864,1.57568757715238e-05,0,1,1
5467,"Lien","Lien",103,0,"West Philadelphia",0,1,1,1,0,0,1,1,3630.91,3876.75,2015-07-23,2015-12-18T00:00:00Z,3799.43,312800,7.5,-75.2020990953,40.0046479187,3.90731159536647e-06,0,4,0
9534,"Lien","Lien",520,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,1285.33,2015-10-06,2016-01-27T00:00:00Z,1232.26,88000,19,-75.1775147961,39.9654077886,1.18098519840862e-05,0,1,1
15748,"Lien","Lien",750,0,"West Philadelphia",1,1,1,1,0,0,1,1,670,827.71,2015-06-22,2016-03-02T00:00:00Z,809.17,110400,21,-75.2151685265,39.9407147042,1.84953537136509e-05,0,1,1
185,"Lien","Lien",697,0,"South Philadelphia",1,1,1,0,1,1,1,0,890.59,890.59,2015-07-01,,890.59,93600,4,-75.1795813457,39.9251331891,2.1351490787549e-05,0,1,1
1645,"Lien","Lien",297,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1955.41,171800,40,-74.983186182,40.0634390636,1.90374077682176e-06,0,1,1
3573,"Lien","Lien",991,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,493.81,2015-10-07,,467,33400,28,-75.130555961,40.0012548339,2.89615230661849e-05,0,1,1
2287,"Lien","Lien",242,0,"Northeast Philadelphia",0,0,1,1,0,0,0,0,0,1672.47,2015-10-06,2016-05-19T00:00:00Z,2225.07,158900,9,-75.0849154012,40.0115772872,1.93407726870146e-05,0,2,0
12858,"Lien","Lien",821,0,"West Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-07-07T00:00:00Z,705.75,50400,24,-75.2391754462,39.9547369897,2.8814103510148e-05,0,1,1
3250,"Lien","Lien",1291,0,"South Philadelphia",1,1,1,1,1,1,1,1,40.48,40.48,2015-06-23,2016-03-04T00:00:00Z,40.48,171900,37,-75.174823601,39.913489285,5.05016094667526e-06,0,1,1
17134,"Lien","Lien",772,0,"West Philadelphia",1,1,1,1,1,1,1,1,784.06,784.06,2015-07-14,2016-02-03T00:00:00Z,772.97,55200,25,-75.2286094892,39.9637851294,3.2433500062233e-05,0,1,1
13974,"Lien","Lien",1188,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,180.64,12900,8,-75.076585,40.027943,7.75040958880969e-06,0,1,1
924,"Lien","Lien",230,0,"North Philadelphia",1,1,1,1,0,0,1,0,2679.05,3949.49,2015-07-16,2016-04-01T00:00:00Z,3827.03,273300,19,-75.119381299,40.0211986967,1.41182059776863e-05,1,3,0
3833,"Lien","Lien",952,0,"Northwest Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-05-20T00:00:00Z,527.91,37700,28,-75.1543854299,40.0071955767,2.21986256646147e-05,0,1,1
7496,"Lien","Lien",126,0,"Northwest Philadelphia",0,0,1,0,0,0,0,0,0,937.59,2015-12-30,,3340.37,270300,23.5,-75.1750633996,39.9773501154,1.50469218878915e-05,0,2,0
17614,"Lien","Lien",208,0,"Northeast Philadelphia",0,0,1,0,0,0,1,0,0,2626.4,2015-11-06,,2450.53,175000,14,-75.0319148557,40.1146828468,3.57372552615045e-06,0,1,1
2684,"Lien","Lien",531,0,"Center City",0,1,1,0,0,1,1,0,1242.69,1242.69,2015-09-01,,1208.01,234500,9,-75.1732692851,39.9392555844,1.88194649115362e-05,0,1,1
5459,"Lien","Lien",335,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,2651.92,2015-11-10,,2474.33,176700,11,-75.1288766394,39.9927907618,3.25328855387139e-05,1,3,0
14935,"Lien","Lien",1009,0,"South Philadelphia",0,1,1,1,0,1,1,1,458.63,458.63,2015-09-02,2016-05-05T00:00:00Z,439.69,61400,19,-75.1916036345,39.9351767309,3.1997499491251e-05,0,1,1
17797,"Lien","Lien",185,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,2615.76,2615.76,2015-06-09,2016-04-06T00:00:00Z,2615.76,186800,45,-75.2259950978,40.0392320044,3.15510370386287e-06,0,1,1
4557,"Lien","Lien",373,0,"Northeast Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-02-18T00:00:00Z,1635.94,122100,17,-75.0672596486,40.0436631233,9.96021070416304e-06,0,1,1
10348,"Lien","Lien",777,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,833.45,2015-12-18,2016-05-10T00:00:00Z,767.36,54800,10,-75.2334823132,39.9786057596,1.6995529209296e-05,0,1,1
7122,"Lien","Lien",880,0,"West Philadelphia",0,1,1,0,0,0,0,0,300,300,2015-09-15,,632.35,50800,16,-75.2276045597,39.9325589382,2.89213764445487e-05,0,1,1
9613,"Lien","Lien",268,0,"Northeast Philadelphia",1,1,1,1,0,0,1,1,1315,2123.2,2015-07-08,2016-02-01T00:00:00Z,2092.05,179400,17,-75.053507143,40.0486618277,4.01775839404005e-06,0,1,1
15852,"Lien","Lien",269,0,"Northwest Philadelphia",1,1,1,1,0,0,0,0,446,1716.69,2015-06-25,2016-04-13T00:00:00Z,2090,196600,18,-75.1782332617,40.0576339363,1.0562201539182e-05,0,1,1
18070,"Lien","Lien",58,0,"Center City",0,1,1,1,0,1,1,1,5312.82,5312.82,2015-08-03,2016-01-19T00:00:00Z,5551.9,834700,10,-75.1439032352,39.9468639353,1.02056424455563e-05,0,1,1
6166,"Lien","Lien",1247,0,"North Philadelphia",1,1,1,0,1,1,1,0,82.62,82.62,2015-06-30,,82.62,5900,7,-75.1362295667,39.9807827529,1.63769279252251e-05,0,1,1
